temp_key,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o
3031140,1.441,0.0,0.001,0.001,0.0
3031141,1.456,0.0,0.001,0.001,0.0
3031142,1.469,0.0,0.001,0.001,0.0
3031143,1.483,0.0,0.001,0.001,0.0
3031144,1.494,0.0,0.001,0.002,0.0
3031145,1.506,0.0,0.001,0.002,0.0
3031146,1.516,0.0,0.001,0.002,0.0
3031147,1.525,0.0,0.001,0.002,0.0
3031148,1.532,0.0,0.001,0.002,0.0
3031149,1.538,0.0,0.002,0.002,0.0
3031150,1.545,0.0,0.002,0.002,0.0
3031151,1.554,0.0,0.002,0.002,0.0
3031152,1.561,0.0,0.002,0.002,0.0
3031153,1.568,0.0,0.002,0.002,0.0
3031154,1.571,0.0,0.002,0.002,0.0
3031155,1.574,0.0,0.002,0.002,0.0
3031156,1.575,0.0,0.002,0.002,0.0
3031157,1.577,0.0,0.002,0.002,0.0
3031158,1.577,0.0,0.002,0.003,0.0
3031159,1.578,0.0,0.002,0.003,0.0
3031160,1.577,0.0,0.002,0.003,0.0
3031161,1.576,0.0,0.002,0.003,0.0
3031162,1.574,0.0,0.002,0.003,0.0
3031163,1.574,0.0,0.002,0.003,0.0
3031164,1.574,0.0,0.002,0.003,0.0
3031165,1.571,0.0,0.002,0.003,0.0
3031166,1.567,0.0,0.002,0.003,0.0
3031167,1.565,0.0,0.003,0.003,0.0
3031168,1.565,0.0,0.003,0.003,0.0
3031169,1.558,0.001,0.003,0.003,0.0
3031170,1.549,0.001,0.003,0.003,0.0
3031171,1.538,0.001,0.003,0.003,0.0
3031172,1.523,0.001,0.003,0.003,0.0
3031173,1.508,0.001,0.003,0.003,0.0
3031174,1.493,0.001,0.003,0.004,0.0
3031175,1.478,0.001,0.003,0.004,0.0
3031176,1.462,0.001,0.003,0.004,0.0
3031177,1.447,0.001,0.003,0.004,0.0
3031178,1.431,0.001,0.003,0.004,0.0
3031179,1.416,0.001,0.003,0.004,0.0
3031180,1.402,0.001,0.003,0.004,0.0
3031181,1.391,0.001,0.003,0.004,0.0
3031182,1.378,0.001,0.003,0.004,0.0
3031183,1.365,0.001,0.003,0.004,0.0
3031184,1.351,0.001,0.003,0.004,0.0
3031185,1.336,0.001,0.003,0.004,0.0
3031186,1.322,0.001,0.003,0.004,0.0
3031187,1.309,0.001,0.003,0.004,0.0
3031188,1.295,0.001,0.003,0.004,0.0
3031189,1.28,0.001,0.003,0.004,0.0
3031190,1.263,0.001,0.003,0.004,0.0
3031191,1.247,0.001,0.003,0.004,0.0
3031192,1.231,0.001,0.003,0.004,0.0
3031193,1.216,0.001,0.003,0.004,0.0
3031194,1.202,0.001,0.003,0.004,0.0
3031195,1.187,0.001,0.003,0.004,0.0
3031196,1.171,0.001,0.003,0.004,0.0
3031197,1.156,0.001,0.003,0.004,0.0
3031198,1.141,0.001,0.003,0.004,0.0
3031199,1.126,0.001,0.003,0.004,0.0
3031200,1.112,0.001,0.003,0.004,0.0
3031201,1.098,0.001,0.003,0.004,0.0
3031202,1.085,0.001,0.003,0.004,0.0
3031203,1.073,0.001,0.003,0.005,0.0
3031204,1.061,0.001,0.003,0.005,0.0
3031205,1.048,0.001,0.003,0.005,0.0
3031206,1.036,0.001,0.003,0.005,0.0
3031207,1.025,0.001,0.004,0.005,0.0
3031208,1.015,0.001,0.004,0.005,0.0
3031209,1.003,0.001,0.004,0.005,0.0
3031210,0.991,0.001,0.004,0.005,0.0
3031211,0.98,0.001,0.004,0.005,0.0
3031212,0.969,0.001,0.004,0.005,0.0
3031213,0.959,0.001,0.004,0.005,0.0
3031214,0.948,0.001,0.004,0.005,0.0
3031215,0.937,0.001,0.004,0.005,0.0
3031216,0.926,0.001,0.004,0.005,0.0
3031217,0.915,0.001,0.004,0.005,0.0
3031218,0.904,0.001,0.004,0.006,0.0
3031219,0.893,0.001,0.004,0.006,0.0
3031220,0.882,0.001,0.004,0.006,0.0
3031221,0.87,0.001,0.004,0.006,0.0
3031222,0.858,0.001,0.004,0.006,0.0
3031223,0.847,0.002,0.004,0.006,0.0
3031224,0.837,0.002,0.004,0.006,0.0
3031225,0.827,0.002,0.004,0.006,0.0
3031226,0.817,0.002,0.004,0.006,0.0
3031227,0.807,0.002,0.004,0.006,0.0
3031228,0.797,0.002,0.004,0.006,0.0
3031229,0.789,0.002,0.004,0.006,0.0
3031230,0.782,0.002,0.004,0.006,0.0
3031231,0.775,0.002,0.004,0.006,0.0
3031232,0.769,0.002,0.004,0.006,0.0
3031233,0.762,0.002,0.004,0.007,0.0
3031234,0.755,0.002,0.004,0.007,0.0
3031235,0.749,0.002,0.004,0.007,0.0
3031236,0.743,0.002,0.005,0.007,0.0
3031237,0.736,0.002,0.005,0.007,0.0
3031238,0.73,0.002,0.005,0.007,0.0
3031239,0.724,0.002,0.005,0.007,0.0
3031240,0.718,0.002,0.005,0.007,0.0
3031241,0.714,0.002,0.005,0.007,0.0
3031242,0.709,0.002,0.005,0.007,0.0
3031243,0.705,0.002,0.005,0.007,0.0
3031244,0.702,0.002,0.005,0.007,0.0
3031245,0.698,0.002,0.005,0.007,0.0
3031246,0.693,0.002,0.005,0.007,0.0
3031247,0.69,0.002,0.005,0.008,0.0
3031248,0.688,0.002,0.005,0.008,0.0
3031249,0.686,0.002,0.005,0.008,0.0
3031250,0.684,0.002,0.005,0.008,0.0
3031251,0.682,0.002,0.005,0.008,0.0
3031252,0.68,0.002,0.005,0.008,0.0
3031253,0.678,0.002,0.005,0.008,0.0
3031254,0.677,0.002,0.005,0.008,0.0
3031255,0.677,0.003,0.006,0.009,0.0
3031256,0.678,0.003,0.006,0.009,0.0
3031257,0.678,0.003,0.006,0.009,0.0
3031258,0.678,0.003,0.006,0.009,0.0
3031259,0.678,0.003,0.006,0.009,0.0
3031260,0.677,0.003,0.006,0.009,0.0
3031261,0.675,0.003,0.006,0.009,0.0
3031262,0.673,0.003,0.006,0.01,0.0
3031263,0.671,0.003,0.006,0.01,0.0
3031264,0.67,0.003,0.006,0.01,0.0
3031265,0.669,0.003,0.006,0.01,0.001
3031266,0.668,0.003,0.006,0.01,0.001
3031267,0.668,0.003,0.006,0.01,0.001
3031268,0.667,0.003,0.006,0.01,0.001
3031269,0.666,0.004,0.006,0.011,0.001
3031270,0.665,0.004,0.007,0.011,0.001
3031272,0.011,0.0,-0.0,0.0,0.0
3031273,0.011,0.0,-0.0,0.0,0.0
3031274,0.011,0.0,-0.0,0.0,0.0
3031275,0.011,0.0,-0.0,0.0,0.0
3031276,0.011,0.0,-0.0,0.0,0.0
3031277,0.011,0.0,-0.0,0.0,0.0
3031278,0.011,0.0,-0.0,0.0,0.0
3031279,0.011,0.0,-0.0,0.0,0.0
3031280,0.011,0.0,-0.0,0.0,0.0
3031281,0.011,0.0,-0.0,0.0,0.0
3031282,0.011,0.0,-0.0,0.0,0.0
3031283,0.011,0.0,-0.0,0.0,0.0
3031284,0.011,0.0,-0.0,0.0,0.0
3031285,0.011,0.0,-0.0,0.0,0.0
3031286,0.012,0.0,-0.0,0.0,0.0
3031287,0.012,0.0,-0.0,0.0,0.0
3031288,0.012,0.0,-0.0,0.0,0.0
3031289,0.012,0.0,-0.0,0.0,0.0
3031290,0.012,0.0,-0.0,0.0,0.0
3031291,0.012,0.0,-0.0,0.0,0.0
3031292,0.012,0.0,-0.0,0.0,0.0
3031293,0.012,0.0,-0.0,0.0,0.0
3031294,0.012,0.0,-0.0,0.0,0.0
3031295,0.012,0.0,-0.0,0.0,0.0
3031296,0.012,0.0,-0.0,0.0,0.0
3031297,0.012,0.0,-0.0,0.0,0.0
3031298,0.012,0.0,-0.0,0.0,0.0
3031299,0.012,0.0,-0.0,0.0,0.0
3031300,0.012,0.0,-0.0,0.0,0.0
3031301,0.012,0.0,-0.0,0.0,0.0
3031302,0.012,0.0,-0.0,0.0,0.0
3031303,0.012,0.0,-0.0,0.0,0.0
3031304,0.012,0.0,-0.0,0.0,0.0
3031305,0.012,0.0,-0.0,0.0,0.0
3031306,0.013,0.0,-0.0,0.0,0.0
3031307,0.013,0.0,-0.0,0.0,0.0
3031308,0.013,0.0,-0.0,0.0,0.0
3031309,0.013,0.0,-0.0,0.0,0.0
3031310,0.013,0.0,-0.0,0.0,0.0
3031311,0.013,0.0,-0.0,0.0,0.0
3031312,0.013,0.0,-0.0,0.0,0.0
3031313,0.013,0.0,-0.0,0.0,0.0
3031314,0.013,0.0,-0.0,0.0,0.0
3031315,0.013,0.0,-0.0,0.0,0.0
3031316,0.013,0.0,-0.0,0.0,0.0
3031317,0.013,0.0,-0.0,0.0,0.0
3031318,0.013,0.0,-0.0,0.0,0.0
3031319,0.013,0.0,-0.0,0.0,0.0
3031320,0.013,0.0,-0.0,0.0,0.0
3031321,0.013,0.0,-0.0,0.0,0.0
3031322,0.013,0.0,-0.0,0.0,0.0
3031323,0.013,0.0,-0.0,0.0,0.0
3031324,0.013,0.0,-0.0,0.0,0.0
3031325,0.013,0.0,-0.0,0.0,0.0
3031326,0.013,0.0,-0.0,0.0,0.0
3031327,0.013,0.0,-0.0,0.0,0.0
3031328,0.013,0.0,-0.0,0.0,0.0
3031329,0.013,0.0,-0.0,0.0,0.0
3031330,0.013,0.0,-0.0,0.0,0.0
3031331,0.013,0.0,-0.0,0.0,0.0
3031332,0.013,0.0,-0.0,0.0,0.0
3031333,0.013,0.0,-0.0,0.0,0.0
3031334,0.013,0.0,-0.0,0.0,0.0
3031335,0.013,0.0,-0.0,0.0,0.0
3031336,0.013,0.0,-0.0,0.0,0.0
3031337,0.013,0.0,-0.0,0.0,0.0
3031338,0.013,0.0,-0.0,0.0,0.0
3031339,0.013,0.0,-0.0,0.0,0.0
3031340,0.013,0.0,-0.0,0.0,0.0
3031341,0.013,0.0,-0.0,0.0,0.0
3031342,0.014,0.0,-0.0,0.0,0.0
3031343,0.014,0.0,-0.0,0.0,0.0
3031344,0.014,0.0,-0.0,0.0,0.0
3031345,0.014,0.0,-0.0,0.0,0.0
3031346,0.014,0.0,-0.0,0.0,0.0
3031347,0.014,0.0,-0.0,0.0,0.0
3031348,0.014,0.0,-0.0,0.0,0.0
3031349,0.014,0.0,-0.0,0.0,0.0
3031350,0.014,0.0,-0.0,0.0,0.0
3031351,0.015,0.0,-0.0,0.0,0.0
3031352,0.015,0.0,-0.0,0.0,0.0
3031353,0.015,0.0,-0.0,0.0,0.0
3031354,0.015,0.0,-0.0,0.0,0.0
3031355,0.015,0.0,-0.0,0.0,0.0
3031356,0.015,0.0,-0.0,0.0,0.0
3031357,0.016,0.0,-0.0,0.0,0.0
3031358,0.016,0.0,-0.0,0.0,0.0
3031359,0.016,0.0,-0.0,0.0,0.0
3031360,0.016,0.0,-0.0,0.0,0.0
3031361,0.016,0.0,-0.0,0.0,0.0
3031362,0.016,0.0,-0.0,0.0,0.0
3031363,0.016,0.0,-0.0,0.0,0.0
3031364,0.017,0.0,-0.0,0.0,0.0
3031365,0.017,0.0,-0.0,0.0,0.0
3031366,0.017,0.0,-0.0,0.0,0.0
3031367,0.018,0.0,-0.0,0.0,0.0
3031368,0.018,0.0,-0.0,0.0,0.0
3031369,0.019,0.0,-0.0,0.0,0.0
3031370,0.019,0.0,-0.0,0.0,0.0
3031371,0.02,0.0,-0.0,0.0,0.0
3031372,0.02,0.0,-0.0,0.0,0.0
3031373,0.021,0.0,-0.0,0.0,0.0
3031374,0.021,0.0,-0.0,0.0,0.0
3031375,0.022,0.0,-0.0,0.0,0.0
3031376,0.022,0.0,-0.0,0.0,0.0
3031377,0.022,0.0,-0.0,0.0,0.0
3031378,0.023,0.0,-0.0,0.0,0.0
3031379,0.023,0.0,-0.0,0.0,0.0
3031380,0.023,0.0,-0.0,0.0,0.0
3031381,0.024,0.0,-0.0,0.0,0.0
3031382,0.025,0.0,-0.0,0.0,0.0
3031383,0.025,0.0,-0.0,0.0,0.0
3031384,0.026,0.0,-0.0,0.0,0.0
3031385,0.027,0.0,-0.0,0.0,0.0
3031386,0.027,0.0,-0.0,0.0,0.0
3031387,0.028,0.0,-0.0,0.0,0.0
3031388,0.028,0.0,-0.0,0.0,0.0
3031389,0.029,0.0,-0.0,0.0,0.0
3031390,0.029,0.0,-0.0,0.0,0.0
3031391,0.03,0.0,-0.0,0.0,0.0
3031392,0.03,0.0,-0.0,0.0,0.0
3031393,0.031,0.0,-0.0,0.0,0.0
3031394,0.031,0.0,-0.0,0.0,0.0
3031395,0.031,0.0,-0.0,0.0,0.0
3031396,0.031,0.0,-0.0,0.0,0.0
3031397,0.031,0.0,-0.0,0.0,0.0
3031398,0.031,0.0,-0.0,0.0,0.0
3031399,0.031,0.0,-0.0,0.0,0.0
3031400,0.031,0.0,-0.0,0.0,0.0
3031401,0.032,0.0,-0.0,0.0,0.0
3031402,0.031,0.0,-0.0,0.0,0.0
3031403,0.031,0.0,-0.0,0.0,0.0
3031404,0.031,0.0,-0.0,0.0,0.0
3031405,0.03,0.0,-0.0,0.0,0.0
3031406,0.029,0.0,-0.0,0.0,0.0
3031407,0.029,0.0,-0.0,0.0,0.0
3031408,0.029,0.0,-0.0,0.0,0.0
3031409,0.028,0.0,-0.0,0.0,0.0
3031410,0.028,0.0,0.0,0.0,0.0
3031411,0.027,0.0,0.0,0.0,0.0
3031412,0.027,0.0,0.0,0.0,0.0
3031413,0.028,0.0,0.0,0.0,0.0
3031414,0.028,0.0,0.0,0.0,0.0
3031415,0.028,0.0,0.0,0.0,0.0
3031416,0.028,0.0,0.0,0.0,0.0
3031417,0.028,0.0,0.0,0.0,0.0
3031418,0.028,0.0,0.0,0.0,0.0
3031419,0.028,0.0,0.0,0.0,0.0
3031420,0.028,0.0,0.0,0.0,0.0
3031421,0.028,0.0,0.0,0.0,0.0
3031422,0.028,0.0,0.0,0.0,0.0
3031423,0.028,0.0,0.0,0.0,0.0
3031424,0.028,0.0,0.0,0.0,0.0
3031425,0.029,0.0,0.0,0.0,0.0
3031426,0.029,0.0,0.0,0.0,0.0
3031427,0.029,0.0,0.0,0.0,0.0
3031428,0.029,0.0,0.0,0.0,0.0
3031429,0.03,0.0,0.0,0.0,0.0
3031430,0.03,0.0,0.0,0.0,0.0
3031431,0.03,0.0,0.0,0.0,0.0
3031432,0.031,0.0,0.0,0.0,0.0
3031433,0.031,0.0,0.0,0.0,0.0
3031434,0.031,0.0,0.0,0.0,0.0
3031435,0.031,0.0,0.0,0.0,0.0
3031436,0.031,0.0,0.0,0.0,0.0
3031437,0.031,0.0,0.0,0.0,0.0
3031438,0.031,0.0,0.0,0.0,0.0
3031439,0.031,0.0,0.0,0.0,0.0
3031440,0.031,0.0,0.0,0.0,0.0
3031441,0.031,0.0,0.0,0.0,0.0
3031442,0.031,0.0,0.0,0.0,0.0
3031443,0.0,0.0,0.0,0.0,0.0
3031444,0.0,0.0,0.0,0.0,0.0
3031445,0.0,0.0,0.0,0.0,0.0
3031446,0.0,0.0,0.0,0.0,0.0
3031447,0.0,0.0,0.0,0.0,0.0
3031448,0.0,0.0,0.0,0.0,0.0
3031449,0.0,0.0,0.0,0.0,0.0
3031450,0.0,0.0,0.0,0.0,0.0
3031451,0.0,0.0,0.0,0.0,0.0
3031452,0.0,0.0,0.0,0.0,0.0
3031453,0.0,0.0,0.0,0.0,0.0
3031454,0.0,0.0,0.0,0.0,0.0
3031455,0.0,0.0,0.0,0.0,0.0
3031456,0.0,0.0,0.0,0.0,0.0
3031457,0.0,0.0,0.0,0.0,0.0
3031458,0.0,0.0,0.0,0.0,0.0
3031459,0.0,0.0,0.0,0.0,0.0
3031460,0.0,0.0,0.0,0.0,0.0
3031461,0.0,0.0,0.0,0.0,0.0
3031462,0.0,0.0,0.0,0.0,0.0
3031463,0.0,0.0,0.0,0.0,0.0
3031464,0.0,0.0,0.0,0.0,0.0
3031465,0.0,0.0,0.0,0.0,0.0
3031466,0.0,0.0,0.0,0.0,0.0
3031467,0.0,0.0,0.0,0.0,0.0
3031468,0.0,0.0,0.0,0.0,0.0
3031469,0.0,0.0,0.0,0.0,0.0
3031470,0.0,0.0,0.0,0.0,0.0
3031471,0.0,0.0,0.0,0.0,0.0
3031472,0.0,0.0,0.0,0.0,0.0
3031473,0.0,0.0,0.0,0.0,0.0
3031474,0.0,0.0,0.0,0.0,0.0
3031475,0.0,0.0,0.0,0.0,0.0
3031476,0.0,0.0,0.0,0.0,0.0
3031477,0.0,0.0,0.0,0.0,0.0
3031478,0.0,0.0,0.0,0.0,0.0
3031479,0.0,0.0,0.0,0.0,0.0
3031480,0.0,0.0,0.0,0.0,0.0
3031481,0.0,0.0,0.0,0.0,0.0
3031482,0.0,0.0,0.0,0.0,0.0
3031483,0.0,0.0,0.0,0.0,0.0
3031484,0.0,0.0,0.0,0.0,0.0
3031485,0.0,0.0,0.0,0.0,0.0
3031486,0.0,0.0,0.0,0.0,0.0
3031487,0.0,0.0,0.0,0.0,0.0
3031488,0.0,0.0,0.0,0.0,0.0
3031489,0.0,0.0,0.0,0.0,0.0
3031490,0.0,0.0,0.0,0.0,0.0
3031491,0.0,0.0,0.0,0.0,0.0
3031492,0.0,0.0,0.0,0.0,0.0
3031493,0.0,0.0,0.0,0.0,0.0
3031494,0.0,0.0,0.0,0.0,0.0
3031495,0.0,0.0,0.0,0.0,0.0
3031496,0.0,0.0,0.0,0.0,0.0
3031497,0.0,0.0,0.0,0.0,0.0
3031498,0.0,0.0,0.0,0.0,0.0
3031499,0.0,0.0,0.0,0.0,0.0
3031500,0.0,0.0,0.0,0.0,0.0
3031501,0.0,0.0,0.0,0.0,0.0
3031502,0.0,0.0,0.0,0.0,0.0
3031503,0.0,0.0,0.0,0.0,0.0
3031504,0.0,0.0,0.0,0.0,0.0
3031505,0.0,0.0,0.0,0.0,0.0
3031506,0.0,0.0,0.0,0.0,0.0
3031507,0.0,0.0,0.0,0.0,0.0
3031508,0.0,0.0,0.0,0.0,0.0
3031509,0.0,0.0,0.0,0.0,0.0
3031510,0.0,0.0,0.0,0.0,0.0
3031511,0.0,0.0,0.0,0.0,0.0
3031512,0.0,0.0,0.0,0.0,0.0
3031513,0.0,0.0,0.0,0.0,0.0
3031514,0.0,0.0,0.0,0.0,0.0
3031515,0.0,0.0,0.0,0.0,0.0
3031516,0.0,0.0,0.0,0.0,0.0
3031517,0.0,0.0,0.0,0.0,0.0
3031518,0.0,0.0,0.0,0.0,0.0
3031519,0.0,0.0,0.0,0.0,0.0
3031520,0.0,0.0,0.0,0.0,0.0
3031521,0.0,0.0,0.0,0.0,0.0
3031522,0.0,0.0,0.0,0.0,0.0
3031523,0.0,0.0,0.0,0.0,0.0
3031524,0.0,0.0,0.0,0.0,0.0
3031525,0.0,0.0,0.0,0.0,0.0
3031526,0.0,0.0,0.0,0.0,0.0
3031527,0.0,0.0,0.0,0.0,0.0
3031528,0.0,0.0,0.0,0.0,0.0
3031529,0.0,0.0,0.0,0.0,0.0
3031530,0.0,0.0,0.0,0.0,0.0
3031531,0.0,0.0,0.0,0.0,0.0
3031532,0.0,0.0,0.0,0.0,0.0
3031533,0.0,0.0,0.0,0.0,0.0
3031534,0.0,0.0,0.0,0.0,0.0
3031535,0.0,0.0,0.0,0.0,0.0
3031536,0.0,0.0,0.0,0.0,0.0
3031537,0.0,0.0,0.0,0.0,0.0
3031538,0.0,0.0,0.0,0.0,0.0
3031539,0.0,0.0,0.0,0.0,0.0
3031540,0.0,0.0,0.0,0.0,0.0
3031541,0.0,0.0,0.0,0.0,0.0
3031542,0.0,0.0,0.0,0.0,0.0
3031543,0.0,0.0,0.0,0.0,0.0
3031544,0.0,0.0,0.0,0.0,0.0
3031545,0.0,0.0,0.0,0.0,0.0
3031546,0.0,0.0,0.0,0.0,0.0
3031547,0.0,0.0,0.0,0.0,0.0
3031548,0.0,0.0,0.0,0.0,0.0
3031549,0.0,0.0,0.0,0.0,0.0
3031550,0.0,0.0,0.0,0.0,0.0
3031551,0.0,0.0,0.0,0.0,0.0
3031552,0.0,0.0,0.0,0.0,0.0
3031553,0.0,0.0,0.0,0.0,0.0
3031554,0.0,0.0,0.0,0.0,0.0
3031555,0.0,0.0,0.0,0.0,0.0
3031556,0.0,0.0,0.0,0.0,0.0
3031557,0.0,0.0,0.0,0.0,0.0
3031558,0.0,0.0,0.0,0.0,0.0
3031559,0.0,0.0,0.0,0.0,0.0
3031560,0.0,0.0,0.0,0.0,0.0
3031561,0.0,0.0,0.0,0.0,0.0
3031562,0.0,0.0,0.0,0.0,0.0
3031563,0.0,0.0,0.0,0.0,0.0
3031564,0.0,0.0,0.0,0.0,0.0
3031565,0.0,0.0,0.0,0.0,0.0
3031566,0.0,0.0,0.0,0.0,0.0
3031567,0.0,0.0,0.0,0.0,0.0
3031568,0.0,0.0,0.0,0.0,0.0
3031569,0.0,0.0,0.0,0.0,0.0
3031570,0.0,0.0,0.0,0.0,0.0
3031571,0.0,0.0,0.0,0.0,0.0
3031572,0.0,0.0,0.0,0.0,0.0
3031573,0.0,0.0,0.0,0.0,0.0
3031574,0.0,0.0,0.0,0.0,0.0
3031575,0.0,0.0,0.0,0.0,0.0
3031576,0.0,0.0,0.0,0.0,0.0
3031577,0.0,0.0,0.0,0.0,0.0
3031578,0.0,0.0,0.0,0.0,0.0
3031579,0.0,0.0,0.0,0.0,0.0
3031580,0.0,0.0,0.0,0.0,0.0
3031581,0.0,0.0,0.0,0.0,0.0
3031582,0.0,0.0,0.0,0.0,0.0
3031583,0.0,0.0,0.0,0.0,0.0
3031584,0.0,0.0,0.0,0.0,0.0
3031585,0.0,0.0,0.0,0.0,0.0
3031586,0.0,0.0,0.0,0.0,0.0
3031587,0.0,0.0,0.0,0.0,0.0
3031588,0.0,0.0,0.0,0.0,0.0
3031589,0.0,0.0,0.0,0.0,0.0
3031590,0.0,0.0,0.0,0.0,0.0
3031591,0.0,0.0,0.0,0.0,0.0
3031592,0.0,0.0,0.0,0.0,0.0
3031593,0.0,0.0,0.0,0.0,0.0
3031594,0.0,0.0,0.0,0.0,0.0
3031595,0.0,0.0,0.0,0.0,0.0
3031596,0.0,0.0,0.0,0.0,0.0
3031597,0.0,0.0,0.0,0.0,0.0
3031598,0.0,0.0,0.0,0.0,0.0
3031599,0.0,0.0,0.0,0.0,0.0
3031600,0.0,0.0,0.0,0.0,0.0
3031601,0.0,0.0,0.0,0.0,0.0
3031602,0.0,0.0,0.0,0.0,0.0
3031603,0.0,0.0,0.0,0.0,0.0
3031604,0.0,0.0,0.0,0.0,0.0
3031605,0.0,0.0,0.0,0.0,0.0
3031606,0.0,0.0,0.0,0.0,0.0
3031607,0.0,0.0,0.0,0.0,0.0
3031608,0.0,0.0,0.0,0.0,0.0
3031609,0.0,0.0,0.0,0.0,0.0
3031610,0.0,0.0,0.0,0.0,0.0
3031611,0.0,0.0,0.0,0.0,0.0
3031612,0.0,0.0,0.0,0.0,0.0
3031613,0.0,0.0,0.0,0.0,0.0
3031615,0.179,0.0,0.0,0.0,0.0
3031616,0.177,0.0,0.0,0.0,0.0
3031617,0.175,0.0,0.0,0.0,0.0
3031618,0.173,0.0,0.0,0.0,0.0
3031619,0.171,0.0,0.0,0.0,0.0
3031620,0.17,0.0,0.0,0.0,0.0
3031621,0.168,0.0,0.0,0.0,0.0
3031622,0.167,0.0,0.0,0.0,0.0
3031623,0.166,0.0,0.0,0.0,0.0
3031624,0.166,0.0,0.0,0.0,0.0
3031625,0.165,0.0,0.0,0.0,0.0
3031626,0.165,0.0,0.0,0.0,0.0
3031627,0.165,0.0,0.0,0.0,0.0
3031628,0.165,0.0,0.0,0.0,0.0
3031629,0.165,0.0,0.0,0.0,0.0
3031630,0.164,0.0,0.0,0.0,0.0
3031631,0.164,0.0,0.0,0.0,0.0
3031632,0.164,0.0,0.0,0.0,0.0
3031633,0.164,0.0,0.0,0.0,0.0
3031634,0.163,0.0,0.0,0.0,0.0
3031635,0.163,0.0,0.0,0.0,0.0
3031636,0.163,0.0,0.0,0.0,0.0
3031637,0.163,0.0,0.0,0.0,0.0
3031638,0.163,0.0,0.0,0.0,0.0
3031639,0.163,0.0,0.0,0.0,0.0
3031640,0.163,0.0,0.0,0.0,0.0
3031641,0.163,0.0,0.0,0.0,0.0
3031642,0.163,0.0,0.0,0.0,0.0
3031643,0.163,0.0,0.0,0.0,0.0
3031644,0.163,0.0,0.0,0.0,0.0
3031645,0.162,0.0,0.0,0.0,0.0
3031646,0.162,0.0,0.0,0.0,0.0
3031647,0.161,0.0,0.0,0.0,0.0
3031648,0.16,0.0,0.0,0.0,0.0
3031649,0.159,0.0,0.0,0.0,0.0
3031650,0.158,0.0,0.0,0.0,0.0
3031651,0.158,0.0,0.0,0.0,0.0
3031652,0.157,0.0,0.0,0.0,0.0
3031653,0.156,0.0,0.0,0.0,0.0
3031654,0.155,0.0,0.0,0.0,0.0
3031655,0.154,0.0,0.0,0.0,0.0
3031656,0.153,0.0,0.0,0.0,0.0
3031657,0.152,0.0,0.0,0.0,0.0
3031658,0.151,0.0,0.0,0.0,0.0
3031659,0.15,0.0,0.0,0.0,0.0
3031660,0.149,0.0,0.0,0.0,0.0
3031661,0.148,0.0,0.0,0.0,0.0
3031662,0.147,0.0,0.0,0.0,0.0
3031663,0.146,0.0,0.0,0.0,0.0
3031664,0.145,0.0,0.0,0.0,0.0
3031665,0.144,0.0,0.0,0.0,0.0
3031666,0.144,0.0,0.0,0.0,0.0
3031667,0.143,0.0,0.0,0.0,0.0
3031668,0.143,0.0,0.0,0.0,0.0
3031669,0.142,0.0,0.0,0.0,0.0
3031670,0.142,0.0,0.0,0.0,0.0
3031671,0.142,0.0,0.0,0.0,0.0
3031672,0.141,0.0,0.0,0.0,0.0
3031673,0.141,0.0,0.0,0.0,0.0
3031674,0.141,0.0,0.0,0.0,0.0
3031675,0.141,0.0,0.0,0.0,0.0
3031676,0.141,0.0,0.0,0.0,0.0
3031677,0.142,0.0,0.0,0.0,0.0
3031678,0.143,0.0,0.0,0.0,0.0
3031679,0.144,0.0,0.0,0.0,0.0
3031680,0.144,0.0,0.0,0.0,0.0
3031681,0.145,0.0,0.0,0.0,0.0
3031682,0.147,0.0,0.0,0.0,0.0
3031683,0.148,0.0,0.0,0.0,0.0
3031684,0.149,0.0,0.0,0.0,0.0
3031685,0.15,0.0,0.0,0.0,0.0
3031686,0.151,0.0,0.0,0.0,0.0
3031687,0.152,0.0,0.0,0.0,0.0
3031688,0.153,0.0,0.0,0.0,0.0
3031689,0.153,0.0,0.0,0.0,0.0
3031690,0.154,0.0,0.0,0.0,0.0
3031691,0.155,0.0,0.0,0.0,0.0
3031692,0.155,0.0,0.0,0.0,0.0
3031693,0.156,0.0,0.0,0.0,0.0
3031694,0.157,0.0,0.0,0.0,0.0
3031695,0.157,0.0,0.0,0.0,0.0
3031696,0.158,0.0,0.0,0.0,0.0
3031697,0.159,0.0,0.0,0.0,0.0
3031698,0.159,0.0,0.0,0.0,0.0
3031699,0.159,0.0,0.0,0.0,0.0
3031700,0.16,0.0,0.0,0.0,0.0
3031701,0.16,0.0,0.0,0.0,0.0
3031702,0.16,0.0,0.0,0.0,0.0
3031703,0.16,0.0,0.0,0.0,0.0
3031704,0.16,0.0,0.0,0.001,0.0
3031705,0.159,0.0,0.0,0.001,0.0
3031706,0.159,0.0,0.0,0.001,0.0
3031707,0.159,0.0,0.0,0.001,0.0
3031708,0.159,0.0,0.0,0.001,0.0
3031709,0.159,0.0,0.0,0.001,0.0
3031710,0.159,0.0,0.0,0.001,0.0
3031711,0.158,0.0,0.0,0.001,0.0
3031712,0.158,0.0,0.0,0.001,0.0
3031713,0.158,0.0,0.0,0.001,0.0
3031714,0.158,0.0,0.0,0.001,0.0
3031715,0.158,0.0,0.0,0.001,0.0
