index,temp_key,chem_key,country_key,iso_code,population,gdp,co2 without land_use,co2
32575,3032575,2032575,278,NIC,1221235.0,2263800064.0,0.007,45.330999999999996
32576,3032576,2032576,278,NIC,1255881.0,2460000000.0,0.007,49.946999999999996
32577,3032577,2032577,278,NIC,1292259.0,2415350016.0,0.007,49.873999999999995
32578,3032578,2032578,278,NIC,1330447.0,2816369920.0,0.19,51.998999999999995
32579,3032579,2032579,278,NIC,1369717.0,3005067008.0,0.201,53.036
32580,3032580,2032580,278,NIC,1409854.0,3516656128.0,0.275,58.458999999999996
32581,3032581,2032581,278,NIC,1451491.0,3602394112.0,0.286,62.354
32582,3032582,2032582,278,NIC,1494687.0,3937541888.0,0.315,62.199999999999996
32583,3032583,2032583,278,NIC,1539557.0,4198776064.0,0.392,65.72099999999999
32584,3032584,2032584,278,NIC,1586177.0,4195962112.0,0.377,66.842
32585,3032585,2032585,278,NIC,1634515.0,4554009088.0,0.418,71.683
32586,3032586,2032586,278,NIC,1684597.0,4567715840.0,0.601,70.217
32587,3032587,2032587,278,NIC,1736403.0,4632984064.0,0.48,62.071999999999996
32588,3032588,2032588,278,NIC,1789695.0,4699963904.0,0.531,55.088
32589,3032589,2032589,278,NIC,1844635.0,5049857024.0,0.56,36.687000000000005
32590,3032590,2032590,278,NIC,1901456.0,5601910784.0,0.659,33.562
32591,3032591,2032591,278,NIC,1960158.0,6208401920.0,0.843,32.134
32592,3032592,2032592,278,NIC,2020948.0,6935940096.0,0.949,25.974
32593,3032593,2032593,278,NIC,2084104.0,7594999808.0,0.78,25.622
32594,3032594,2032594,278,NIC,2150006.0,7845993984.0,0.96,21.881
32595,3032595,2032595,278,NIC,2219007.0,8392500224.0,1.08,18.008000000000003
32596,3032596,2032596,278,NIC,2291304.0,8510993920.0,1.231,16.29
32597,3032597,2032597,278,NIC,2366638.0,9073231872.0,1.286,16.089000000000002
32598,3032598,2032598,278,NIC,2444776.0,9162539008.0,1.403,14.923
32599,3032599,2032599,278,NIC,2525485.0,9609960448.0,1.505,13.963000000000001
32600,3032600,2032600,278,NIC,2603188.0,9917369344.0,1.604,14.280999999999999
32601,3032601,2032601,278,NIC,2682751.0,10423975936.0,1.828,16.118
32602,3032602,2032602,278,NIC,2769211.0,11748480000.0,1.948,14.186
32603,3032603,2032603,278,NIC,2857464.0,12006134784.0,1.927,12.809
32604,3032604,2032604,278,NIC,2947459.0,12609826816.0,2.222,17.831
32605,3032605,2032605,278,NIC,3038689.0,13400838144.0,2.833,16.976
32606,3032606,2032606,278,NIC,3128550.0,12442768384.0,2.627,15.158000000000001
32607,3032607,2032607,278,NIC,3214316.0,9149235200.0,1.709,15.155999999999999
32608,3032608,2032608,278,NIC,3303310.0,9569441792.0,2.022,30.820999999999998
32609,3032609,2032609,278,NIC,3397663.0,10088519680.0,2.135,31.520000000000003
32610,3032610,2032610,278,NIC,3491908.0,9999360000.0,2.111,22.19
32611,3032611,2032611,278,NIC,3584608.0,10462228480.0,1.997,26.326
32612,3032612,2032612,278,NIC,3674509.0,10301112320.0,1.846,35.994
32613,3032613,2032613,278,NIC,3763036.0,9880259584.0,1.985,23.383
32614,3032614,2032614,278,NIC,3852022.0,9779728384.0,2.256,21.748
32615,3032615,2032615,278,NIC,3941466.0,9706884096.0,2.431,25.478
32616,3032616,2032616,278,NIC,4033290.0,8503192064.0,2.24,36.242000000000004
32617,3032617,2032617,278,NIC,4129449.0,8356356096.0,1.468,28.985
32618,3032618,2032618,278,NIC,4227824.0,8348404224.0,2.044,22.819
32619,3032619,2032619,278,NIC,4327293.0,8483399680.0,1.986,24.263
32620,3032620,2032620,278,NIC,4427177.0,8668810240.0,2.373,28.607000000000003
32621,3032621,2032621,278,NIC,4526690.0,8788659200.0,2.282,33.426
32622,3032622,2032622,278,NIC,4625260.0,9239788544.0,2.518,71.95100000000001
32623,3032623,2032623,278,NIC,4721932.0,9966535680.0,2.755,77.53699999999999
32624,3032624,2032624,278,NIC,4812391.0,10785595392.0,2.847,84.92099999999999
32625,3032625,2032625,278,NIC,4895964.0,11415412736.0,3.114,80.498
32626,3032626,2032626,278,NIC,4974551.0,12049925120.0,3.393,82.352
32627,3032627,2032627,278,NIC,5049885.0,13130551296.0,3.597,88.96799999999999
32628,3032628,2032628,278,NIC,5123223.0,13909592064.0,3.721,82.35000000000001
32629,3032629,2032629,278,NIC,5192765.0,14579898368.0,3.922,82.588
32630,3032630,2032630,278,NIC,5259017.0,14954188800.0,3.99,75.21799999999999
32631,3032631,2032631,278,NIC,5323064.0,15599451136.0,4.335,62.739000000000004
32632,3032632,2032632,278,NIC,5386220.0,16722814976.0,4.378,55.711
32633,3032633,2032633,278,NIC,5454680.0,17753884672.0,4.27,36.586
32634,3032634,2032634,278,NIC,5529811.0,18819405824.0,4.418,32.997
32635,3032635,2032635,278,NIC,5607460.0,20171036672.0,4.551,22.540999999999997
32636,3032636,2032636,278,NIC,5687752.0,21118480384.0,4.365,15.907
32637,3032637,2032637,278,NIC,5770649.0,20900358144.0,4.445,13.165000000000001
32638,3032638,2032638,278,NIC,5855736.0,21950676992.0,4.468,12.749
32639,3032639,2032639,278,NIC,5942554.0,23734874112.0,4.806,14.661999999999999
32640,3032640,2032640,278,NIC,6030605.0,25065728000.0,4.55,10.852
32641,3032641,2032641,278,NIC,6119377.0,26206803968.0,4.605,9.698
32642,3032642,2032642,278,NIC,6208680.0,27402565632.0,4.745,8.959
32643,3032643,2032643,278,NIC,6298610.0,28748328960.0,5.431,14.187999999999999
32644,3032644,2032644,278,NIC,6389237.0,30103515136.0,5.406,14.822
32645,3032645,2032645,278,NIC,6480534.0,31419242496.0,5.461,12.826
32646,3032646,2032646,278,NIC,6572234.0,30136879104.0,5.199,11.794
32647,3032647,2032647,278,NIC,6663919.0,,5.219,12.217
32648,3032648,2032648,278,NIC,6755900.0,,4.557,10.786000000000001
32649,3032649,2032649,278,NIC,6850546.0,,5.06,10.886
32758,3032758,2032758,279,NER,3297847.0,4300686336.0,0.026,34.724000000000004
32759,3032759,2032759,279,NER,3395951.0,4457378304.0,0.022,35.708999999999996
32760,3032760,2032760,279,NER,3497438.0,4746060288.0,0.029,37.145
32761,3032761,2032761,279,NER,3602538.0,4946710016.0,0.055,23.541
32762,3032762,2032762,279,NER,3711068.0,5465926656.0,0.066,17.506999999999998
32763,3032763,2032763,279,NER,3822703.0,6007102464.0,0.088,13.168
32764,3032764,2032764,279,NER,3937013.0,6016752640.0,0.095,11.014000000000001
32765,3032765,2032765,279,NER,4053531.0,6472059392.0,0.092,7.603
32766,3032766,2032766,279,NER,4172506.0,6394610176.0,0.136,6.878
32767,3032767,2032767,279,NER,4294286.0,6424765952.0,0.132,33.951
32768,3032768,2032768,279,NER,4417957.0,6477022208.0,0.161,23.061
32769,3032769,2032769,279,NER,4542998.0,6278839296.0,0.19,-7.210999999999999
32770,3032770,2032770,279,NER,4669707.0,6471749632.0,0.216,-8.358
32771,3032771,2032771,279,NER,4797069.0,6839057920.0,0.231,-10.065
32772,3032772,2032772,279,NER,4926325.0,6487256064.0,0.253,-14.073
32773,3032773,2032773,279,NER,5059388.0,5377248768.0,0.329,-35.761
32774,3032774,2032774,279,NER,5196585.0,5850713088.0,0.289,-30.671999999999997
32775,3032775,2032775,279,NER,5339497.0,5689990144.0,0.333,-24.472
32776,3032776,2032776,279,NER,5488666.0,5730974720.0,0.333,-20.735000000000003
32777,3032777,2032777,279,NER,5644706.0,6176427520.0,0.366,-17.038
32778,3032778,2032778,279,NER,5810358.0,7007806464.0,0.417,-6.325
32779,3032779,2032779,279,NER,5987157.0,7506035712.0,0.479,5.242
32780,3032780,2032780,279,NER,6173179.0,7866668544.0,0.57,-10.275
32781,3032781,2032781,279,NER,6366270.0,7967200256.0,0.684,-6.278
32782,3032782,2032782,279,NER,6564456.0,7865084416.0,0.746,-0.20699999999999996
32783,3032783,2032783,279,NER,6766616.0,7722073600.0,0.962,-5.597
32784,3032784,2032784,279,NER,6973850.0,6409068032.0,0.991,-4.542000000000001
32785,3032785,2032785,279,NER,7187622.0,6525748736.0,0.994,-1.498
32786,3032786,2032786,279,NER,7408370.0,6821578752.0,0.899,-8.151
32787,3032787,2032787,279,NER,7636591.0,6580954624.0,0.998,-7.172999999999999
32788,3032788,2032788,279,NER,7872257.0,6947782144.0,0.987,-1.065
32789,3032789,2032789,279,NER,8116080.0,6960921088.0,1.038,62.227
32790,3032790,2032790,279,NER,8370650.0,6837988352.0,0.602,80.477
32791,3032791,2032791,279,NER,8634640.0,6989576704.0,0.569,84.804
32792,3032792,2032792,279,NER,8907642.0,6527730688.0,0.528,50.358
32793,3032793,2032793,279,NER,9193081.0,6612262912.0,0.602,36.986
32794,3032794,2032794,279,NER,9493322.0,6867277312.0,0.58,66.349
32795,3032795,2032795,279,NER,9813920.0,6415909888.0,0.562,40.132999999999996
32796,3032796,2032796,279,NER,10149939.0,6731355136.0,0.642,27.059
32797,3032797,2032797,279,NER,10494203.0,6759184384.0,0.646,19.699
32798,3032798,2032798,279,NER,10854919.0,7611809280.0,0.697,15.206
32799,3032799,2032799,279,NER,11231469.0,7681423360.0,0.683,12.151
32800,3032800,2032800,279,NER,11622673.0,7477987840.0,0.694,9.085
32801,3032801,2032801,279,NER,12031431.0,8079399424.0,0.653,7.981
32802,3032802,2032802,279,NER,12456520.0,8506477056.0,0.696,10.809
32803,3032803,2032803,279,NER,12900793.0,9108179968.0,0.754,9.914
32804,3032804,2032804,279,NER,13366889.0,9043672064.0,0.809,7.697
32805,3032805,2032805,279,NER,13855225.0,9808796672.0,0.709,9.686
32806,3032806,2032806,279,NER,14365171.0,10381911040.0,0.688,36.265
32807,3032807,2032807,279,NER,14897877.0,10715390976.0,0.716,20.831
32808,3032808,2032808,279,NER,15455181.0,11761921024.0,0.802,12.892999999999999
32809,3032809,2032809,279,NER,16037917.0,11699248128.0,0.961,16.936
32810,3032810,2032810,279,NER,16647545.0,12693037056.0,1.17,31.801000000000002
32811,3032811,2032811,279,NER,17283118.0,12993281024.0,1.322,40.637
32812,3032812,2032812,279,NER,17954410.0,14603173888.0,1.854,54.799
32813,3032813,2032813,279,NER,18653204.0,15459623936.0,2.071,32.006
32814,3032814,2032814,279,NER,19372012.0,16617681920.0,2.246,29.543
32815,3032815,2032815,279,NER,20128132.0,17307856896.0,2.207,42.218
32816,3032816,2032816,279,NER,20921748.0,18231308288.0,2.147,34.976
32817,3032817,2032817,279,NER,21737924.0,19142508544.0,2.252,36.730000000000004
32818,3032818,2032818,279,NER,22577060.0,20483442688.0,1.793,37.37
32819,3032819,2032819,279,NER,23443400.0,,2.469,38.779
32820,3032820,2032820,279,NER,24333644.0,,2.491,39.278
32821,3032821,2032821,279,NER,25252722.0,,2.699,39.705
32887,3032887,2032887,280,NGA,21758639.0,,0.018,27.901
32888,3032888,2032888,280,NGA,21986241.0,,0.066,27.692999999999998
32889,3032889,2032889,280,NGA,22216188.0,,0.224,27.924
32890,3032890,2032890,280,NGA,22420351.0,,0.399,27.916
32891,3032891,2032891,280,NGA,22657217.0,,0.37,28.546
32892,3032892,2032892,280,NGA,22927580.0,,0.487,32.657000000000004
32893,3032893,2032893,280,NGA,23232246.0,,0.572,35.746
32894,3032894,2032894,280,NGA,23572038.0,,0.304,37.164
32895,3032895,2032895,280,NGA,23947794.0,,0.473,39.055
32896,3032896,2032896,280,NGA,24329539.0,,0.542,39.783
32897,3032897,2032897,280,NGA,24717370.0,,0.645,40.693000000000005
32898,3032898,2032898,280,NGA,25111383.0,,0.876,42.756
32899,3032899,2032899,280,NGA,25511677.0,,0.967,44.532
32900,3032900,2032900,280,NGA,25918352.0,,0.967,45.851
32901,3032901,2032901,280,NGA,26326182.0,,0.931,48.196999999999996
32902,3032902,2032902,280,NGA,26735105.0,,0.938,56.301
32903,3032903,2032903,280,NGA,27145057.0,,0.883,63.134
32904,3032904,2032904,280,NGA,27555974.0,,0.678,67.28999999999999
32905,3032905,2032905,280,NGA,27967788.0,,0.634,69.847
32906,3032906,2032906,280,NGA,28385755.0,,0.7,72.808
32907,3032907,2032907,280,NGA,28809970.0,,0.696,74.855
32908,3032908,2032908,280,NGA,29240524.0,,0.788,77.292
32909,3032909,2032909,280,NGA,29677512.0,,0.978,78.032
32910,3032910,2032910,280,NGA,30121031.0,,0.975,78.175
32911,3032911,2032911,280,NGA,30590134.0,,0.821,80.18299999999999
32912,3032912,2032912,280,NGA,31085546.0,,0.835,118.193
32913,3032913,2032913,280,NGA,31608007.0,,0.989,140.038
32914,3032914,2032914,280,NGA,32158274.0,,1.242,152.16199999999998
32915,3032915,2032915,280,NGA,32737123.0,,1.363,166.06
32916,3032916,2032916,280,NGA,33326391.0,,1.656,168.221
32917,3032917,2032917,280,NGA,33926266.0,,1.381,175.568
32918,3032918,2032918,280,NGA,34536939.0,,1.638,180.698
32919,3032919,2032919,280,NGA,35158604.0,,1.561,179.888
32920,3032920,2032920,280,NGA,35791459.0,,1.638,183.88500000000002
32921,3032921,2032921,280,NGA,36467880.0,,1.484,185.34400000000002
32922,3032922,2032922,280,NGA,37189376.0,38156324864.0,2.257,205.609
32923,3032923,2032923,280,NGA,37903172.0,41005015040.0,1.685,187.706
32924,3032924,2032924,280,NGA,38624424.0,43933847552.0,2.18,175.267
32925,3032925,2032925,280,NGA,39347724.0,44976594944.0,2.437,179.078
32926,3032926,2032926,280,NGA,40082480.0,48277909504.0,2.572,184.78300000000002
32927,3032927,2032927,280,NGA,40839224.0,49579610112.0,2.697,191.906
32928,3032928,2032928,280,NGA,41616580.0,48439816192.0,3.012,198.56
32929,3032929,2032929,280,NGA,42413364.0,50392813568.0,3.184,206.243
32930,3032930,2032930,280,NGA,43214756.0,49793908736.0,3.722,212.35
32931,3032931,2032931,280,NGA,44044232.0,51983650816.0,3.565,220.547
32932,3032932,2032932,280,NGA,44928336.0,54302556160.0,3.403,225.99099999999999
32933,3032933,2032933,280,NGA,45855508.0,56159039488.0,4.11,166.169
32934,3032934,2032934,280,NGA,46821856.0,59400802304.0,4.175,303.084
32935,3032935,2032935,280,NGA,47822572.0,64962498560.0,5.344,318.469
32936,3032936,2032936,280,NGA,48856336.0,67726020608.0,7.267,388.36
32937,3032937,2032937,280,NGA,49925800.0,72336375808.0,11.75,181.43
32938,3032938,2032938,280,NGA,51020304.0,69980471296.0,12.893,229.399
32939,3032939,2032939,280,NGA,52106684.0,59100389376.0,12.824,150.88400000000001
32940,3032940,2032940,280,NGA,53210124.0,58423795712.0,6.626,508.887
32941,3032941,2032941,280,NGA,54360756.0,74074341376.0,12.1,274.516
32942,3032942,2032942,280,NGA,55569268.0,96941350912.0,21.52,127.41
32943,3032943,2032943,280,NGA,56837616.0,108401614848.0,32.252,-13.400999999999996
32944,3032944,2032944,280,NGA,58173832.0,112459767808.0,41.388,266.907
32945,3032945,2032945,280,NGA,59605448.0,122133184512.0,49.532,55.467999999999996
32946,3032946,2032946,280,NGA,61157940.0,136239153152.0,62.235,1.0459999999999994
32947,3032947,2032947,280,NGA,62851316.0,132128497664.0,47.352,-21.421
32948,3032948,2032948,280,NGA,64658312.0,146595512320.0,55.19,-170.476
32949,3032949,2032949,280,NGA,66589656.0,151894999040.0,50.505,-187.032
32950,3032950,2032950,280,NGA,68633344.0,142940422144.0,48.223,-179.861
32951,3032951,2032951,280,NGA,70750312.0,152725864448.0,70.186,-0.8589999999999947
32952,3032952,2032952,280,NGA,72951440.0,155628240896.0,68.035,-118.096
32953,3032953,2032953,280,NGA,75175392.0,143112470528.0,65.811,-48.872
32954,3032954,2032954,280,NGA,77388072.0,141847576576.0,65.394,-49.06899999999999
32955,3032955,2032955,280,NGA,79351592.0,132378058752.0,59.705,183.951
32956,3032956,2032956,280,NGA,81337552.0,126319992832.0,69.406,230.329
32957,3032957,2032957,280,NGA,83585256.0,137605677056.0,69.636,448.41999999999996
32958,3032958,2032958,280,NGA,85804192.0,140218499072.0,73.192,276.837
32959,3032959,2032959,280,NGA,88044192.0,139114201088.0,59.024,196.02100000000002
32960,3032960,2032960,280,NGA,90351464.0,152964612096.0,70.421,169.825
32961,3032961,2032961,280,NGA,92744064.0,162802040832.0,42.119,123.423
32962,3032962,2032962,280,NGA,95214256.0,171278467072.0,38.857,229.641
32963,3032963,2032963,280,NGA,97685360.0,174067580928.0,41.929,205.087
32964,3032964,2032964,280,NGA,100182048.0,181866315776.0,46.265,211.03500000000003
32965,3032965,2032965,280,NGA,102775472.0,188893724672.0,44.814,258.059
32966,3032966,2032966,280,NGA,105456120.0,193990918144.0,34.935,316.0
32967,3032967,2032967,280,NGA,108187616.0,202397630464.0,33.417,251.462
32968,3032968,2032968,280,NGA,110956184.0,215950344192.0,36.789,226.108
32969,3032969,2032969,280,NGA,113791184.0,227883171840.0,41.009,256.709
32970,3032970,2032970,280,NGA,116690528.0,239844507648.0,37.746,260.004
32971,3032971,2032971,280,NGA,119695568.0,247535173632.0,39.587,191.863
32972,3032972,2032972,280,NGA,122851984.0,268133056512.0,78.823,147.926
32973,3032973,2032973,280,NGA,126152680.0,293371871232.0,86.719,221.408
32974,3032974,2032974,280,NGA,129583032.0,344837226496.0,94.304,241.194
32975,3032975,2032975,280,NGA,133119808.0,387286171648.0,100.008,219.96699999999998
32976,3032976,2032976,280,NGA,136756848.0,438818996224.0,98.685,235.609
32977,3032977,2032977,280,NGA,140490720.0,481805860864.0,105.758,229.748
32978,3032978,2032978,280,NGA,144329760.0,527646261248.0,97.809,186.221
32979,3032979,2032979,280,NGA,148294032.0,581024743424.0,94.27,88.847
32980,3032980,2032980,280,NGA,152382512.0,638942773248.0,94.772,5.6270000000000095
32981,3032981,2032981,280,NGA,156595744.0,709980389376.0,74.885,85.21700000000001
32982,3032982,2032982,280,NGA,160952864.0,810068017152.0,112.314,174.41899999999998
32983,3032983,2032983,280,NGA,165463744.0,871190888448.0,129.569,190.575
32984,3032984,2032984,280,NGA,170075936.0,909649182720.0,109.066,119.94800000000001
32985,3032985,2032985,280,NGA,174726128.0,959938887680.0,116.36,121.929
32986,3032986,2032986,280,NGA,179379024.0,1021285564416.0,122.996,124.681
32987,3032987,2032987,280,NGA,183995776.0,1048704581632.0,109.232,111.247
32988,3032988,2032988,280,NGA,188666928.0,1032469807104.0,116.95,115.558
32989,3032989,2032989,280,NGA,193495904.0,1040791502848.0,112.777,117.76
32990,3032990,2032990,280,NGA,198387616.0,1060805935104.0,105.23,105.78
32991,3032991,2032991,280,NGA,203304496.0,,127.304,122.724
32992,3032992,2032992,280,NGA,208327408.0,,130.177,120.61399999999999
32993,3032993,2032993,280,NGA,213401328.0,,136.987,122.80699999999999
33437,3033437,2033437,283,,39757631.0,,19.852,919.511
33438,3033438,2033438,283,,39917221.0,,24.703,988.775
33439,3033439,2033439,283,,40889813.0,,26.875,1023.959
33440,3033440,2033440,283,,41902955.0,,30.265,1073.8090000000002
33441,3033441,2033441,283,,42943727.0,,33.284,1106.909
33442,3033442,2033442,283,,44012926.0,,38.311,1126.849
33443,3033443,2033443,283,,45111361.0,,40.216,1154.548
33444,3033444,2033444,283,,46239872.0,,41.271,1184.182
33445,3033445,2033445,283,,47399324.0,,41.912,1210.508
33446,3033446,2033446,283,,48511644.0,,45.635,1246.914
33447,3033447,2033447,283,,50493357.0,,47.819,1149.437
33448,3033448,2033448,283,,50597728.0,,46.137,1064.216
33449,3033449,2033449,283,,51542680.0,,48.009,1060.0059999999999
33450,3033450,2033450,283,,52442886.0,,55.513,1063.406
33451,3033451,2033451,283,,53362533.0,,59.5,1039.51
33452,3033452,2033452,283,,54302055.0,,59.84,1013.946
33453,3033453,2033453,283,,55261898.0,,60.474,997.725
33454,3033454,2033454,283,,56242524.0,,74.46,1009.0730000000001
33455,3033455,2033455,283,,57244394.0,,83.297,1006.149
33456,3033456,2033456,283,,58281938.0,,94.381,998.986
33457,3033457,2033457,283,,60400931.0,,99.844,1318.1970000000001
33458,3033458,2033458,283,,60485302.0,,104.801,1462.936
33459,3033459,2033459,283,,61615020.0,,128.152,1569.68
33460,3033460,2033460,283,,62801709.0,,141.115,1661.968
33461,3033461,2033461,283,,64013402.0,,135.92,1732.874
33462,3033462,2033462,283,,65250618.0,,137.624,1780.159
33463,3033463,2033463,283,,66513901.0,,134.678,1819.7150000000001
33464,3033464,2033464,283,,67803792.0,,149.198,1890.111
33465,3033465,2033465,283,,69120854.0,,145.838,1937.021
33466,3033466,2033466,283,,70462106.0,,177.653,2026.9470000000001
33467,3033467,2033467,283,,73007281.0,,203.916,1934.203
33468,3033468,2033468,283,,73238140.0,,215.784,1870.4830000000002
33469,3033469,2033469,283,,74635186.0,,242.011,1904.368
33470,3033470,2033470,283,,76077444.0,,261.313,1941.44
33471,3033471,2033471,283,,77549615.0,,276.189,1942.2830000000001
33472,3033472,2033472,283,,79054950.0,,280.406,1928.363
33473,3033473,2033473,283,,80586312.0,,296.26,1941.799
33474,3033474,2033474,283,,82152172.0,,317.53,1984.906
33475,3033475,2033475,283,,83750619.0,,387.186,2040.822
33476,3033476,2033476,283,,85330985.0,,346.835,1990.945
33477,3033477,2033477,283,,88202528.0,,414.161,2135.435
33478,3033478,2033478,283,,88456321.0,,441.886,2189.8340000000003
33479,3033479,2033479,283,,89950858.0,,464.918,2211.803
33480,3033480,2033480,283,,91445931.0,,469.48,2260.773
33481,3033481,2033481,283,,92967520.0,,439.769,2234.066
33482,3033482,2033482,283,,94516097.0,,493.974,2293.401
33483,3033483,2033483,283,,96092149.0,,496.11,2310.303
33484,3033484,2033484,283,,97696165.0,,515.775,2351.109
33485,3033485,2033485,283,,99328658.0,,561.766,2411.903
33486,3033486,2033486,283,,101021282.0,,645.459,2525.3469999999998
33487,3033487,2033487,283,,104231973.0,,684.367,2550.7349999999997
33488,3033488,2033488,283,,104616860.0,,746.685,2596.712
33489,3033489,2033489,283,,106477643.0,,791.569,2651.049
33490,3033490,2033490,283,,108428724.0,,923.924,2776.736
33491,3033491,2033491,283,,110417960.0,,916.873,2802.111
33492,3033492,2033492,283,,112446137.0,,1023.577,2907.496
33493,3033493,2033493,283,,114514037.0,,1074.779,2951.627
33494,3033494,2033494,283,,116622474.0,,1253.117,3140.48
33495,3033495,2033495,283,,118772271.0,,1103.992,3008.906
33496,3033496,2033496,283,,120825361.0,,1214.811,3137.2749999999996
33497,3033497,2033497,283,,124487422.0,,1327.425,3177.562
33498,3033498,2033498,283,,124659444.0,,1327.462,3146.308
33499,3033499,2033499,283,,126373739.0,,1419.667,3169.557
33500,3033500,2033500,283,,128008940.0,,1533.79,3284.522
33501,3033501,2033501,283,,129670121.0,,1396.793,3158.701
33502,3033502,2033502,283,,131357719.0,,1443.461,3185.51
33503,3033503,2033503,283,,133072189.0,,1613.036,3329.547
33504,3033504,2033504,283,,134813988.0,,1782.873,3498.065
33505,3033505,2033505,283,,136628244.0,,1868.648,3599.705
33506,3033506,2033506,283,,138516702.0,,1596.982,3299.35
33507,3033507,2033507,283,,142422826.0,,1899.938,3615.423
33508,3033508,2033508,283,,142550732.0,,1595.441,3332.36
33509,3033509,2033509,283,,144637581.0,,1591.5,3301.049
33510,3033510,2033510,283,,146833208.0,,2062.964,3744.41
33511,3033511,2033511,283,,149063416.0,,1845.232,3512.499
33512,3033512,2033512,283,,151328781.0,,1892.464,3550.681
33513,3033513,2033513,283,,153629888.0,,2038.049,3657.794
33514,3033514,2033514,283,,155967344.0,,1989.375,3576.766
33515,3033515,2033515,283,,158341743.0,,1953.542,3515.615
33516,3033516,2033516,283,,160564224.0,,2090.135,3616.5570000000002
33517,3033517,2033517,283,,164821906.0,,1865.708,3310.24
33518,3033518,2033518,283,,164566753.0,,1582.641,3000.4260000000004
33519,3033519,2033519,283,,166283267.0,,1349.432,2706.504
33520,3033520,2033520,283,,167860822.0,,1441.268,2756.2780000000002
33521,3033521,2033521,283,,169456951.0,,1542.144,2839.383
33522,3033522,2033522,283,,171071933.0,,1600.23,2854.6369999999997
33523,3033523,2033523,283,,172706048.0,,1830.101,3059.776
33524,3033524,2033524,283,,174359583.0,,1921.54,3115.015
33525,3033525,2033525,283,,176032835.0,,1637.473,2808.2309999999998
33526,3033526,2033526,283,,178032106.0,,1801.381,2932.934
33527,3033527,2033527,283,,182737357.0,,2020.248,3293.3050000000003
33528,3033528,2033528,283,,182857555.0,,2199.556,3561.721
33529,3033529,2033529,283,,185763775.0,,2360.994,3749.357
33530,3033530,2033530,283,,189007803.0,,2442.646,3860.687
33531,3033531,2033531,283,,192304197.0,,2620.185,4053.652
33532,3033532,2033532,283,,195674642.0,,2528.343,3959.1719999999996
33533,3033533,2033533,283,,199120551.0,,2437.711,3889.7909999999997
33534,3033534,2033534,283,,202624094.0,,2676.702,4116.544
33535,3033535,2033535,283,,206206492.0,,2790.327,4239.512000000001
33536,3033536,2033536,283,,209978736.0,,2352.856,3753.86
33537,3033537,2033537,283,,217078493.0,,2744.778,4085.545
33538,3033538,2033538,283,,220921951.0,,2840.785,4113.915
33539,3033539,2033539,283,,225040618.0,,2768.315,4092.1180000000004
33540,3033540,2033540,283,,229381691.0,,2832.062,4067.673
33541,3033541,2033541,283,,234024926.0,,2718.353,3949.237
33542,3033542,2033542,283,,238891598.0,,2966.39,4166.936
33543,3033543,2033543,283,,243833832.0,,3124.206,4321.198
33544,3033544,2033544,283,,248844412.0,,3103.421,4276.853999999999
33545,3033545,2033545,283,,254195090.0,,3022.85,4188.844999999999
33546,3033546,2033546,283,,259556906.0,,3115.07,4268.644
33547,3033547,2033547,283,,264916376.0,,3189.289,4171.827
33548,3033548,2033548,283,,269992478.0,,3184.527,3967.194
33549,3033549,2033549,283,,275281702.0,,3309.561,4198.264
33550,3033550,2033550,283,,280538351.0,,3442.484,4312.757
33551,3033551,2033551,283,,285767926.0,,3621.234,4315.635
33552,3033552,2033552,283,,290870105.0,,3771.646,4374.85
33553,3033553,2033553,283,,295724864.0,,3956.489,4512.904
33554,3033554,2033554,283,,300431421.0,,4127.169,5089.409
33555,3033555,2033555,283,,305159077.0,,4289.585,5529.006
33556,3033556,2033556,283,,310053134.0,,4501.899,5429.0740000000005
33557,3033557,2033557,283,,315691695.0,,4862.633,5630.130999999999
33558,3033558,2033558,283,,321049543.0,,4916.293,5725.634
33559,3033559,2033559,283,,326320039.0,,5162.334,5949.947
33560,3033560,2033560,283,,331321157.0,,5397.348,6053.79
33561,3033561,2033561,283,,336273223.0,,5251.511,5929.058000000001
33562,3033562,2033562,283,,341300296.0,,5128.156,5817.538
33563,3033563,2033563,283,,346309935.0,,5434.76,6136.086
33564,3033564,2033564,283,,351506528.0,,5591.238,6392.628000000001
33565,3033565,2033565,283,,357016142.0,,5677.21,6362.341
33566,3033566,2033566,283,,362654436.0,,5792.579,6495.114
33567,3033567,2033567,283,,368574942.0,,5621.263,6364.982
33568,3033568,2033568,283,,373589053.0,,5495.717,6242.549999999999
33569,3033569,2033569,283,,378615781.0,,5263.806,6052.188999999999
33570,3033570,2033570,283,,383734903.0,,5203.724,6005.077
33571,3033571,2033571,283,,388847666.0,,5462.064,6266.898
33572,3033572,2033572,283,,393949236.0,,5465.377,6240.789000000001
33573,3033573,2033573,283,,399045023.0,,5450.29,6301.547
33574,3033574,2033574,283,,404153729.0,,5656.673,6539.294
33575,3033575,2033575,283,,409453275.0,,5906.294,6832.8099999999995
33576,3033576,2033576,283,,415061982.0,,6018.308,6943.908
33577,3033577,2033577,283,,421575397.0,,5993.93,6917.111000000001
33578,3033578,2033578,283,,427934509.0,,5940.2,6716.968
33579,3033579,2033579,283,,434703257.0,,6065.396,6789.512
33580,3033580,2033580,283,,441450384.0,,6171.408,6848.8820000000005
33581,3033581,2033581,283,,448069901.0,,6295.624,7082.175
33582,3033582,2033582,283,,454557639.0,,6357.527,6974.838
